node_id	pr_value
663930	0.0008520876249653388
482708	0.0005056415771938869
663559	0.0002616336792273633
357530	0.00023458402107112271
663682	0.00022920162032049688
663605	0.00022055076892219926
1034017	0.00018786147201414993
155431	0.00018089827068748412
1120567	0.00017886471983825052
664788	0.00017187020777328468
